SSP,MODEL,VARIABLE,UNIT,REGION,Region,Year,GDPP,Growth_rate
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2030,28552.01801,0.167057252
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2035,32510.22628,0.138631472
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2040,36055.89064,0.109063048
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2045,38965.05718,0.080684917
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2050,41368.02569,0.061669831
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2055,43904.92048,0.061325015
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2060,47197.47538,0.074992845
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2065,50795.23897,0.076227882
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2070,54436.4815,0.071684721
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2075,57871.75036,0.063106005
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2080,61191.40979,0.057362347
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2085,64605.86205,0.055799536
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2090,68236.91729,0.056203185
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2095,72079.57294,0.056313442
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2100,75972.24706,0.054005233
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2010,20042.95403,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2015,23174.11332,0.156222446
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2020,26802.47408,0.156569561
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2025,30326.74907,0.131490659
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2030,34141.18916,0.125778074
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2035,38303.75199,0.121922022
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2040,42552.34907,0.110918562
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2045,46618.87534,0.095565259
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2050,50542.8117,0.08417055
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2055,54505.18986,0.078396473
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2060,58882.2886,0.080306091
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2065,63911.92996,0.085418578
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2070,69391.57201,0.08573739
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2075,75009.55143,0.080960544
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2080,80569.2363,0.074119692
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2085,86128.8679,0.069004397
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2090,91771.78014,0.065517084
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2095,97722.60253,0.064843707
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2100,104138.1445,0.065650543
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2010,26961.44056,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2015,27411.73875,0.016701563
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2020,28545.4161,0.041357367
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2025,29733.09799,0.041606747
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2030,31269.81542,0.051683731
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2035,32910.43204,0.052466463
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2040,34523.93675,0.049027151
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2045,36161.15636,0.047422738
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2050,38161.44572,0.055315968
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2055,40779.62225,0.068607897
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2060,44031.18267,0.079734932
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2065,47791.26293,0.08539585
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2070,51676.99724,0.081306374
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2075,55573.54054,0.075401891
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2080,59735.08394,0.074883539
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2085,64197.55986,0.074704439
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2090,69159.78036,0.077296092
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2095,74622.5461,0.07898761
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2100,80385.84834,0.07723272
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2010,33763.50185,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2015,37248.80735,0.103227015
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2020,40419.34675,0.085117877
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2025,43255.75885,0.070174615
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2030,46077.11715,0.065225033
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2035,49054.3231,0.064613547
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2040,52322.05683,0.066614592
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2045,55726.46859,0.065066474
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2050,58995.98472,0.058670793
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2055,62017.98315,0.051223799
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2060,65300.02873,0.052920869
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2065,69408.74164,0.062920538
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2070,73805.15408,0.063340904
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2075,78248.49408,0.060203655
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2080,82755.76539,0.05760202
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2085,87326.43835,0.05523087
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2090,92153.88672,0.055280491
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2095,97481.83858,0.057815813
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2100,103411.9782,0.060833277
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2010,6079.057384,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2015,7509.630427,0.235328103
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2020,9173.466104,0.221560261
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2025,11232.67365,0.224474318
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2030,13602.85748,0.211007985
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2035,16184.90369,0.189816456
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2040,18907.71463,0.16823152
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2045,21689.46057,0.147122272
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2050,24542.28659,0.13153052
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2055,27671.16432,0.127489251
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2060,31219.87814,0.128245916
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2065,35172.0397,0.126591191
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2070,39333.35694,0.118313219
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2075,43530.8338,0.106715449
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2080,47840.60311,0.09900498
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2085,52323.24851,0.0936996
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2090,57018.98797,0.0897448
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2095,61929.07898,0.086113261
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2100,66997.34865,0.081839901
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2010,32469.95232,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2015,34068.85771,0.049242616
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2020,37301.08813,0.09487346
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2025,40084.12328,0.074610026
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2030,42690.18168,0.065014729
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2035,45369.32044,0.062757727
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2040,48372.09877,0.066185217
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2045,51610.91986,0.06695639
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2050,54792.84236,0.061652118
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2055,58030.2161,0.05908388
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2060,61672.13135,0.062758947
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2065,65794.36551,0.066841117
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2070,70248.18539,0.067693029
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2075,74741.86275,0.06396859
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2080,79312.91047,0.061157798
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2085,84068.41819,0.05995881
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2090,89096.88686,0.059814004
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2095,94482.57894,0.06044759
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2100,100296.5816,0.061535182
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2010,35332.40381,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2015,37752.86795,0.068505505
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2020,40560.05374,0.074356888
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2025,42736.44667,0.053658532
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2030,44983.21565,0.052572667
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2035,47606.14547,0.058309078
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2040,50415.27943,0.059007801
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2045,53138.89235,0.054023561
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2050,55634.98744,0.046973036
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2055,58068.20983,0.043735471
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2060,60788.54206,0.046847186
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2065,64059.09876,0.05380219
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2070,67765.91713,0.057865603
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2075,71702.89796,0.058096769
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2080,75909.62687,0.058668883
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2085,80338.98521,0.058350417
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2090,85082.53948,0.059044239
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2095,90346.97719,0.061874478
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2100,96208.58304,0.064878826
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2010,12428.56754,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2015,13959.35036,0.123166472
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2020,15621.86541,0.119096878
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2025,17476.79716,0.118739453
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2030,19511.96622,0.116449773
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2035,21712.46457,0.112776863
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2040,24077.23677,0.108913117
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2045,26711.05209,0.109390266
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2050,29699.73562,0.111889397
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2055,33041.48267,0.112517738
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2060,36707.52642,0.110952761
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2065,40727.99964,0.109527217
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2070,45023.84606,0.105476489
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2075,49655.04761,0.102861083
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2080,54642.78934,0.100447829
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2085,60000.40571,0.098048003
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2090,65776.16046,0.096261928
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2095,71946.21518,0.093803814
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2100,78472.47981,0.090710326
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2010,37999.918,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2015,40889.23372,0.076034788
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2020,44018.1604,0.076522018
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2025,47052.629,0.068936743
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2030,50572.16328,0.07479995
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2035,53897.18522,0.065748066
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2040,57134.39604,0.060062707
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2045,60802.61396,0.06420332
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2050,64243.19215,0.056586024
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2055,67574.22682,0.051850392
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2060,71538.87951,0.058671077
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2065,75181.16151,0.050913322
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2070,79543.36945,0.05802262
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2075,83861.12548,0.054281784
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2080,88135.10561,0.050964975
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2085,92365.97223,0.048004329
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2090,96554.37441,0.045345727
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2095,100700.9483,0.042945479
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2100,104806.3173,0.040767928
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2010,47529.47924,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2015,50443.01926,0.061299641
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2020,53561.23792,0.061816654
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2025,56678.57399,0.058201345
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2030,60347.21141,0.064727059
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2035,63854.294,0.058115073
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2040,67288.58889,0.053783304
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2045,71156.10206,0.057476509
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2050,74790.4704,0.05107599
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2055,78306.18897,0.047007574
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2060,82450.22243,0.052920893
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2065,86265.47627,0.046273421
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2070,90791.55465,0.052466857
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2075,95299.78031,0.049654681
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2080,99790.25868,0.047119504
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2085,104263.0944,0.044822368
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2090,108718.3911,0.042731292
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2095,113156.2519,0.04081978
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2100,117576.7788,0.039065689
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2010,41360.21246,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2015,43536.35387,0.052614367
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2020,45951.57789,0.055476029
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2025,48316.78652,0.051471761
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2030,51202.75859,0.059730215
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2035,53945.30244,0.053562424
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2040,56647.57274,0.050092782
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2045,59817.03981,0.055950624
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2050,62772.88897,0.049414835
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2055,65620.90096,0.045370096
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2060,69099.74152,0.053014215
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2065,72285.26193,0.046100323
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2070,76218.4304,0.054411762
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2075,80074.83523,0.050596749
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2080,83856.702,0.047229155
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2085,87566.17105,0.044235809
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2090,91205.30159,0.041558635
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2095,94776.07548,0.039150946
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2100,98280.40075,0.036974788
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2010,8791.93091,0
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2015,9777.520044,0.112101556
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2020,11001.04462,0.125136494
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2025,12359.66294,0.123499027
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2030,13819.94535,0.118149049
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2035,15404.05778,0.114625086
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2040,17201.252,0.116670181
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2045,19241.59216,0.118615794
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2050,21495.70495,0.117147935
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2055,23987.2298,0.115908032
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2060,26731.50678,0.114405748
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2065,29782.22998,0.114124626
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2070,33178.1761,0.114025918
SSP2,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2075,36892.82299,0.111960551
